lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
1.58 ,1.49 ,1.51 ,-0.48 ,-23.30% ,"130,546 ","10,301 ",8.92% ,535.03,534.0,11:48:57,0.54 ,0.56 ,0.57 ,-0.94 ,-63.95% ,"159,106 ","13,469 ",8.55% 
1.55 ,1.56 ,1.59 ,-0.51 ,-24.76% ,"130,654 ","10,301 ",8.91% ,535.15,534.0,11:49:57,0.54 ,0.52 ,0.53 ,-0.94 ,-63.51% ,"159,878 ","13,469 ",8.57% 
1.64 ,1.56 ,1.57 ,-0.42 ,-20.69% ,"130,926 ","10,301 ",9.01% ,534.99,534.0,11:50:56,0.49 ,0.48 ,0.49 ,-0.99 ,-66.89% ,"160,362 ","13,469 ",8.03% 
1.57 ,1.63 ,1.64 ,-0.49 ,-23.22% ,"131,111 ","10,301 ",9.23% ,534.93,534.0,11:51:56,0.53 ,0.50 ,0.51 ,-0.95 ,-63.76% ,"161,058 ","13,469 ",8.45% 
1.53 ,1.53 ,1.54 ,-0.53 ,-25.73% ,"131,144 ","10,301 ",6.93% ,534.94,534.0,11:52:56,0.55 ,0.54 ,0.55 ,-0.93 ,-62.84% ,"161,317 ","13,469 ",9.42% 
1.47 ,1.46 ,1.47 ,-0.59 ,-28.23% ,"131,278 ","10,301 ",5.45% ,534.96,534.0,11:53:56,0.54 ,0.54 ,0.55 ,-0.94 ,-63.51% ,"161,682 ","13,469 ",9.67% 
1.53 ,1.48 ,1.49 ,-0.53 ,-25.73% ,"131,367 ","10,301 ",5.54% ,534.98,534.0,11:54:56,0.53 ,0.52 ,0.53 ,-0.95 ,-64.19% ,"162,603 ","13,469 ",9.52% 
1.53 ,1.48 ,1.49 ,-0.53 ,-26.11% ,"131,436 ","10,301 ",5.03% ,535.19,534.0,11:55:56,0.52 ,0.52 ,0.53 ,-0.96 ,-64.43% ,"162,880 ","13,469 ",9.64% 
1.68 ,1.60 ,1.62 ,-0.38 ,-18.72% ,"131,825 ","10,301 ",5.27% ,535.17,534.0,11:56:56,0.45 ,0.47 ,0.48 ,-1.03 ,-69.59% ,"163,635 ","13,469 ",9.55% 
1.65 ,1.64 ,1.66 ,-0.41 ,-19.90% ,"132,014 ","10,301 ",6.08% ,535.16,534.0,11:57:57,0.46 ,0.45 ,0.46 ,-1.02 ,-68.92% ,"164,264 ","13,469 ",9.28% 
1.62 ,1.60 ,1.63 ,-0.44 ,-21.57% ,"132,136 ","10,301 ",5.67% ,535.2,534.0,11:58:56,0.48 ,0.46 ,0.47 ,-1.00 ,-67.57% ,"164,687 ","13,469 ",9.38% 
1.65 ,1.59 ,1.61 ,-0.41 ,-19.81% ,"132,189 ","10,301 ",7.45% ,535.11,534.0,11:59:56,0.45 ,0.46 ,0.47 ,-1.03 ,-70.07% ,"165,007 ","13,469 ",8.72% 
1.61 ,1.58 ,1.60 ,-0.45 ,-21.84% ,"132,367 ","10,301 ",6.23% ,534.99,534.0,12:00:56,0.47 ,0.46 ,0.47 ,-1.01 ,-68.24% ,"165,345 ","13,469 ",9.11% 
1.52 ,1.54 ,1.56 ,-0.54 ,-26.21% ,"132,667 ","10,301 ",4.35% ,534.93,534.0,12:01:57,0.50 ,0.46 ,0.47 ,-0.98 ,-66.22% ,"165,607 ","13,469 ",9.42% 
1.39 ,1.44 ,1.46 ,-0.67 ,-32.52% ,"132,748 ","10,301 ",0.00% ,534.9,534.0,12:02:57,0.55 ,0.52 ,0.53 ,-0.93 ,-62.84% ,"166,244 ","13,469 ",10.28% 
1.43 ,1.41 ,1.44 ,-0.63 ,-30.73% ,"132,778 ","10,301 ",0.00% ,535.03,534.0,12:03:56,0.53 ,0.53 ,0.54 ,-0.95 ,-63.76% ,"166,960 ","13,469 ",10.21% 
1.53 ,1.49 ,1.50 ,-0.53 ,-25.85% ,"132,851 ","10,301 ",0.00% ,535.0,534.0,12:04:56,0.49 ,0.50 ,0.51 ,-0.99 ,-66.89% ,"168,352 ","13,469 ",9.99% 
1.49 ,1.54 ,1.57 ,-0.57 ,-27.67% ,"132,921 ","10,301 ",0.00% ,535.06,534.0,12:05:56,0.52 ,0.51 ,0.52 ,-0.96 ,-64.86% ,"169,002 ","13,469 ",10.19% 
1.54 ,1.55 ,1.57 ,-0.52 ,-25.24% ,"132,972 ","10,301 ",3.37% ,535.25,534.0,12:06:56,0.48 ,0.46 ,0.47 ,-1.00 ,-67.57% ,"169,233 ","13,469 ",9.60% 
1.65 ,1.52 ,1.55 ,-0.41 ,-19.90% ,"133,174 ","10,301 ",0.00% ,535.3,534.0,12:07:56,0.42 ,0.42 ,0.43 ,-1.06 ,-71.62% ,"169,605 ","13,469 ",9.33% 
1.73 ,1.68 ,1.72 ,-0.33 ,-16.02% ,"133,258 ","10,301 ",5.45% ,535.32,534.0,12:08:57,0.40 ,0.40 ,0.41 ,-1.08 ,-72.97% ,"170,439 ","13,469 ",9.11% 
1.76 ,1.73 ,1.75 ,-0.30 ,-14.78% ,"133,325 ","10,301 ",5.01% ,535.36,534.0,12:09:56,0.40 ,0.40 ,0.41 ,-1.08 ,-72.97% ,"171,184 ","13,469 ",9.30% 
1.73 ,1.73 ,1.75 ,-0.33 ,-16.18% ,"133,416 ","10,301 ",3.71% ,535.5,534.0,12:10:56,0.40 ,0.40 ,0.41 ,-1.08 ,-73.47% ,"172,261 ","13,469 ",9.47% 
1.83 ,1.81 ,1.85 ,-0.23 ,-11.17% ,"133,577 ","10,301 ",6.86% ,535.48,534.0,12:11:56,0.36 ,0.38 ,0.39 ,-1.12 ,-75.17% ,"173,662 ","13,469 ",8.99% 
1.90 ,1.82 ,1.85 ,-0.16 ,-7.92% ,"133,604 ","10,301 ",5.93% ,535.48,534.0,12:12:56,0.36 ,0.36 ,0.37 ,-1.12 ,-75.68% ,"175,279 ","13,469 ",8.99% 
1.86 ,1.85 ,1.89 ,-0.20 ,-9.76% ,"133,687 ","10,301 ",5.47% ,535.26,534.0,12:13:56,0.37 ,0.36 ,0.37 ,-1.11 ,-75.51% ,"175,475 ","13,469 ",9.21% 
1.72 ,1.69 ,1.73 ,-0.34 ,-16.50% ,"133,793 ","10,301 ",0.00% ,535.39,534.0,12:14:56,0.41 ,0.41 ,0.42 ,-1.07 ,-71.81% ,"176,319 ","13,469 ",10.08% 
1.70 ,1.69 ,1.73 ,-0.36 ,-17.56% ,"133,826 ","10,301 ",0.00% ,535.48,534.0,12:15:56,0.39 ,0.39 ,0.40 ,-1.09 ,-73.65% ,"176,486 ","13,469 ",10.52% 
1.81 ,1.72 ,1.74 ,-0.25 ,-12.14% ,"133,886 ","10,301 ",0.00% ,535.58,534.0,12:16:57,0.38 ,0.38 ,0.39 ,-1.10 ,-74.32% ,"176,622 ","13,469 ",10.35% 
1.88 ,1.84 ,1.86 ,-0.18 ,-8.78% ,"133,963 ","10,301 ",0.00% ,535.51,534.0,12:17:56,0.35 ,0.35 ,0.36 ,-1.13 ,-76.35% ,"176,810 ","13,469 ",9.69% 
1.92 ,1.87 ,1.92 ,-0.14 ,-6.80% ,"134,224 ","10,301 ",0.00% ,535.57,534.0,12:18:57,0.35 ,0.34 ,0.35 ,-1.13 ,-76.35% ,"177,589 ","13,469 ",9.40% 
1.87 ,1.87 ,1.92 ,-0.19 ,-9.31% ,"134,252 ","10,301 ",7.06% ,535.58,534.0,12:19:56,0.35 ,0.35 ,0.36 ,-1.13 ,-76.87% ,"177,777 ","13,469 ",8.84% 
1.93 ,1.85 ,1.89 ,-0.13 ,-6.40% ,"134,469 ","10,301 ",6.40% ,535.55,534.0,12:20:57,0.34 ,0.34 ,0.35 ,-1.14 ,-76.51% ,"177,928 ","13,469 ",8.79% 
1.83 ,1.92 ,1.96 ,-0.23 ,-11.17% ,"134,514 ","10,301 ",8.28% ,535.6,534.0,12:21:56,0.34 ,0.33 ,0.34 ,-1.14 ,-77.03% ,"178,502 ","13,469 ",8.40% 
1.87 ,1.88 ,1.91 ,-0.19 ,-9.31% ,"134,540 ","10,301 ",8.33% ,535.59,534.0,12:22:57,0.33 ,0.33 ,0.34 ,-1.15 ,-77.70% ,"179,046 ","13,469 ",8.20% 
1.94 ,1.87 ,1.92 ,-0.12 ,-5.83% ,"134,548 ","10,301 ",8.59% ,535.67,534.0,12:23:57,0.32 ,0.31 ,0.32 ,-1.16 ,-78.91% ,"179,232 ","13,469 ",7.94% 
1.91 ,1.88 ,1.91 ,-0.15 ,-7.28% ,"134,551 ","10,301 ",8.47% ,535.73,534.0,12:24:57,0.32 ,0.32 ,0.33 ,-1.16 ,-77.85% ,"179,347 ","13,469 ",8.03% 
2.00 ,2.00 ,2.04 ,-0.06 ,-2.93% ,"134,988 ","10,301 ",10.11% ,535.64,534.0,12:25:56,0.29 ,0.30 ,0.31 ,-1.19 ,-80.41% ,"179,836 ","13,469 ",7.73% 
1.97 ,1.99 ,2.03 ,-0.09 ,-4.41% ,"135,075 ","10,301 ",10.94% ,535.72,534.0,12:26:56,0.30 ,0.29 ,0.30 ,-1.18 ,-79.73% ,"180,429 ","13,469 ",7.23% 
1.95 ,1.91 ,1.93 ,-0.11 ,-5.45% ,"135,112 ","10,301 ",10.25% ,535.8,534.0,12:27:57,0.30 ,0.29 ,0.30 ,-1.18 ,-79.73% ,"180,623 ","13,469 ",7.11% 
1.98 ,1.94 ,1.99 ,-0.08 ,-3.94% ,"135,121 ","10,301 ",9.64% ,535.91,534.0,12:28:57,0.27 ,0.28 ,0.29 ,-1.21 ,-82.31% ,"182,285 ","13,469 ",7.47% 
2.08 ,2.06 ,2.10 ,0.02 ,0.98% ,"135,178 ","10,301 ",10.65% ,536.15,534.0,12:29:57,0.25 ,0.26 ,0.27 ,-1.23 ,-83.11% ,"182,871 ","13,469 ",7.30% 
2.35 ,2.12 ,2.16 ,0.29 ,14.08% ,"135,555 ","10,301 ",11.45% ,536.14,534.0,12:30:56,0.23 ,0.22 ,0.23 ,-1.25 ,-84.46% ,"183,779 ","13,469 ",6.74% 
2.34 ,2.35 ,2.39 ,0.28 ,13.33% ,"135,652 ","10,301 ",14.81% ,536.0,534.0,12:31:57,0.22 ,0.21 ,0.22 ,-1.26 ,-85.14% ,"184,537 ","13,469 ",6.13% 
2.25 ,2.25 ,2.30 ,0.19 ,9.22% ,"135,746 ","10,301 ",15.11% ,535.95,534.0,12:32:57,0.23 ,0.22 ,0.23 ,-1.25 ,-84.46% ,"185,190 ","13,469 ",5.71% 
2.22 ,2.22 ,2.26 ,0.16 ,7.69% ,"135,783 ","10,301 ",15.30% ,535.71,534.0,12:33:57,0.23 ,0.23 ,0.24 ,-1.25 ,-84.46% ,"185,479 ","13,469 ",5.54% 
2.03 ,2.00 ,2.02 ,-0.03 ,-1.50% ,"136,280 ","10,301 ",11.52% ,535.73,534.0,12:34:56,0.29 ,0.23 ,0.24 ,-1.19 ,-80.41% ,"185,792 ","13,469 ",6.25% 
1.96 ,1.95 ,2.00 ,-0.10 ,-4.85% ,"136,473 ","10,301 ",8.86% ,535.63,534.0,12:35:56,0.29 ,0.28 ,0.29 ,-1.19 ,-80.41% ,"186,695 ","13,469 ",7.79% 
1.94 ,1.94 ,1.99 ,-0.12 ,-5.80% ,"136,907 ","10,301 ",10.06% ,535.56,534.0,12:36:57,0.29 ,0.29 ,0.30 ,-1.19 ,-79.87% ,"187,537 ","13,469 ",7.42% 
1.95 ,1.94 ,1.99 ,-0.11 ,-5.42% ,"136,961 ","10,301 ",9.03% ,535.54,534.0,12:37:57,0.33 ,0.29 ,0.30 ,-1.15 ,-78.23% ,"187,942 ","13,469 ",7.81% 
1.84 ,1.86 ,1.91 ,-0.22 ,-10.68% ,"136,975 ","10,301 ",7.79% ,535.53,534.0,12:38:57,0.33 ,0.31 ,0.32 ,-1.15 ,-77.70% ,"188,895 ","13,469 ",8.16% 
1.82 ,1.77 ,1.80 ,-0.24 ,-12.06% ,"137,226 ","10,301 ",0.00% ,535.51,534.0,12:39:57,0.33 ,0.34 ,0.35 ,-1.15 ,-77.18% ,"189,397 ","13,469 ",9.23% 
1.86 ,1.82 ,1.86 ,-0.20 ,-9.80% ,"137,263 ","10,301 ",0.00% ,535.37,534.0,12:40:56,0.32 ,0.32 ,0.33 ,-1.16 ,-78.38% ,"190,622 ","13,469 ",9.64% 
1.81 ,1.80 ,1.82 ,-0.25 ,-12.14% ,"137,372 ","10,301 ",0.00% ,535.32,534.0,12:41:57,0.33 ,0.33 ,0.34 ,-1.15 ,-77.18% ,"190,878 ","13,469 ",10.13% 
1.66 ,1.66 ,1.70 ,-0.40 ,-19.23% ,"137,632 ","10,301 ",0.00% ,535.5,534.0,12:42:57,0.36 ,0.34 ,0.35 ,-1.12 ,-75.17% ,"192,210 ","13,469 ",10.38% 
1.70 ,1.65 ,1.69 ,-0.36 ,-17.22% ,"137,669 ","10,301 ",0.00% ,535.52,534.0,12:43:57,0.30 ,0.35 ,0.36 ,-1.18 ,-79.73% ,"193,266 ","13,469 ",10.13% 
1.84 ,1.87 ,1.90 ,-0.22 ,-10.78% ,"137,735 ","10,301 ",0.00% ,535.49,534.0,12:44:56,0.32 ,0.32 ,0.33 ,-1.16 ,-78.38% ,"193,564 ","13,469 ",10.11% 
