lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
0.02 ,0.00 ,0.00 ,0.00 ,0.00% ,"1,301 ",937 ,6.25% ,547.35,556.0,09:30:01
0.01 ,0.00 ,0.00 ,-0.01 ,-50.00% ,92 ,937 ,6.25% ,547.34,556.0,09:31:01
0.01 ,0.00 ,0.00 ,-0.01 ,-50.00% ,92 ,937 ,6.25% ,547.49,556.0,09:32:01
0.01 ,0.00 ,0.00 ,-0.01 ,-50.00% ,92 ,937 ,6.25% ,547.55,556.0,09:33:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,235 ,937 ,12.11% ,547.8,556.0,09:34:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,235 ,937 ,12.11% ,547.98,556.0,09:35:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,406 ,937 ,11.72% ,548.02,556.0,09:36:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,406 ,937 ,12.11% ,548.02,556.0,09:37:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"2,424 ",937 ,12.11% ,547.92,556.0,09:38:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"2,453 ",937 ,12.11% ,547.84,556.0,09:39:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"2,453 ",937 ,11.91% ,547.93,556.0,09:40:03
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"2,453 ",937 ,11.72% ,548.1,556.0,09:41:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"2,567 ",937 ,11.72% ,548.16,556.0,09:42:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,089 ",937 ,11.72% ,547.82,556.0,09:43:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,089 ",937 ,11.72% ,547.86,556.0,09:44:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,089 ",937 ,12.31% ,547.9,556.0,09:45:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,260 ",937 ,12.11% ,547.72,556.0,09:46:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,260 ",937 ,12.11% ,547.76,556.0,09:47:02
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,260 ",937 ,11.91% ,547.7,556.0,09:48:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,260 ",937 ,11.72% ,547.62,556.0,09:49:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,260 ",937 ,11.91% ,547.87,556.0,09:50:01
0.01 ,0.00 ,0.01 ,-0.01 ,-50.00% ,"3,286 ",937 ,12.11% ,547.7,556.0,09:51:01
