TimeOfDay,Price,10minSD,10minAverage,Bollinger,Volume
09:30:01,547.1,0.0,547.1,0,"493,529 "
09:31:01,547.35,0.125,547.225,0,"771,369 "
09:32:01,547.34,0.11556623882240012,547.2633333333333,0,"926,991 "
09:33:01,547.49,0.14017845768875806,547.3199999999999,0,"1,035,731 "
09:34:01,547.55,0.1555120574103314,547.366,0,"1,228,324 "
09:35:01,547.8,0.2152066190638141,547.4383333333334,0,"1,339,846 "
09:36:01,547.98,0.2749990723546376,547.5157142857144,0,"1,498,896 "
09:37:01,548.02,0.30657126006850594,547.57875,0,"1,602,574 "
09:38:01,548.02,0.32058203241317773,547.6277777777777,0,"1,673,249 "
09:39:01,547.92,0.31651382276290846,547.6569999999999,0,"1,801,614 "
09:40:01,547.84,0.30633531026318445,547.6736363636364,0,"1,992,037 "
09:41:01,547.93,0.2533934972780542,547.749090909091,0,"2,067,568 "
09:42:02,548.1,0.23722221684590802,547.8172727272728,0,"2,128,895 "
09:43:01,548.16,0.20171168361249167,547.8918181818182,0,"2,229,048 "
09:44:01,547.82,0.15993283714327003,547.9218181818183,0,"2,284,549 "
09:45:01,547.86,0.11208762805785037,547.9499999999999,0,"2,351,453 "
09:46:01,547.9,0.10326088280347528,547.9590909090908,0,"2,412,784 "
09:47:01,547.72,0.12353605556593451,547.9354545454545,0,"2,475,699 "
09:48:01,547.76,0.1298123247978335,547.9118181818183,0,"2,578,561 "
09:49:01,547.7,0.13791241681132024,547.8827272727273,0,"2,647,093 "
09:50:01,547.62,0.15628433507049178,547.8554545454546,0,"2,700,700 "
09:51:02,547.87,0.15625260328408586,547.858181818182,0,"2,833,598 "
09:52:01,547.7,0.16057232350058384,547.8372727272728,0,"2,876,425 "
09:53:01,547.59,0.15138479240629035,547.7909090909092,0,"2,942,617 "
09:54:01,547.72,0.09690243879607095,547.750909090909,0,"3,044,357 "
09:55:03,547.83,0.09759081382049678,547.7518181818182,0,"3,123,171 "
09:56:01,547.86,0.09759081382049678,547.7518181818182,0,"3,179,536 "
09:57:01,548.01,0.11613614125578225,547.7618181818182,1,"3,240,113 "
09:58:01,547.9,0.12164166315400755,547.7781818181818,0,"3,297,189 "
09:59:01,547.86,0.1236630987136742,547.7872727272726,0,"3,352,500 "
10:00:02,547.53,0.14275332709500474,547.7718181818182,0,"3,452,364 "
10:01:01,547.64,0.1409237529028766,547.7736363636363,0,"3,553,656 "
10:02:02,547.7,0.1388143417936441,547.7581818181818,0,"3,630,925 "
