lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
2.48 ,0.00 ,0.00 ,0.00 ,0.00% ,"37,494 ","6,399 ",0.00% ,547.35,545.0,09:30:01,0.55 ,0.00 ,0.00 ,0.00 ,0.00% ,"80,911 ","13,598 ",3.13% 
2.62 ,2.47 ,2.61 ,0.14 ,5.71% ,286 ,"6,399 ",0.00% ,547.34,545.0,09:31:01,0.31 ,0.32 ,0.34 ,-0.24 ,-43.64% ,"1,704 ","13,598 ",11.45% 
2.65 ,2.61 ,2.67 ,0.17 ,6.85% ,344 ,"6,399 ",0.00% ,547.49,545.0,09:32:01,0.31 ,0.31 ,0.32 ,-0.24 ,-43.64% ,"3,192 ","13,598 ",10.77% 
2.68 ,2.71 ,2.79 ,0.20 ,8.06% ,393 ,"6,399 ",6.30% ,547.55,545.0,09:33:02,0.30 ,0.29 ,0.30 ,-0.25 ,-45.45% ,"4,275 ","13,598 ",10.57% 
2.85 ,2.71 ,2.79 ,0.37 ,14.80% ,451 ,"6,399 ",7.18% ,547.8,545.0,09:34:01,0.29 ,0.28 ,0.29 ,-0.26 ,-47.27% ,"5,555 ","13,598 ",10.35% 
3.09 ,2.90 ,2.96 ,0.61 ,25.21% ,545 ,"6,399 ",11.28% ,547.98,545.0,09:35:01,0.29 ,0.28 ,0.29 ,-0.26 ,-47.27% ,"6,256 ","13,598 ",10.04% 
3.23 ,3.06 ,3.13 ,0.75 ,30.49% ,568 ,"6,399 ",10.33% ,548.02,545.0,09:36:02,0.28 ,0.28 ,0.29 ,-0.27 ,-48.21% ,"7,792 ","13,598 ",10.74% 
3.23 ,3.17 ,3.25 ,0.75 ,29.76% ,650 ,"6,399 ",13.48% ,548.02,545.0,09:37:01,0.27 ,0.27 ,0.28 ,-0.28 ,-50.00% ,"8,362 ","13,598 ",10.21% 
3.30 ,3.24 ,3.31 ,0.82 ,32.93% ,722 ,"6,399 ",15.04% ,547.92,545.0,09:38:01,0.28 ,0.27 ,0.28 ,-0.27 ,-49.09% ,"9,860 ","13,598 ",9.94% 
3.30 ,3.32 ,3.36 ,0.82 ,32.41% ,884 ,"6,399 ",14.84% ,547.84,545.0,09:39:02,0.26 ,0.27 ,0.28 ,-0.29 ,-52.73% ,"10,564 ","13,598 ",10.16% 
3.15 ,3.09 ,3.14 ,0.67 ,27.02% ,935 ,"6,399 ",10.82% ,547.93,545.0,09:40:03,0.29 ,0.28 ,0.29 ,-0.26 ,-48.15% ,"11,547 ","13,598 ",10.67% 
3.11 ,3.09 ,3.14 ,0.63 ,26.03% ,"1,043 ","6,399 ",10.60% ,548.1,545.0,09:41:01,0.27 ,0.27 ,0.28 ,-0.28 ,-50.91% ,"12,708 ","13,598 ",10.60% 
3.15 ,3.15 ,3.21 ,0.67 ,27.02% ,"1,142 ","6,399 ",9.55% ,548.16,545.0,09:42:01,0.28 ,0.28 ,0.29 ,-0.27 ,-49.09% ,"14,243 ","13,598 ",11.11% 
3.30 ,3.18 ,3.25 ,0.82 ,34.31% ,"1,282 ","6,399 ",11.60% ,547.82,545.0,09:43:02,0.25 ,0.25 ,0.26 ,-0.30 ,-53.57% ,"15,210 ","13,598 ",10.40% 
