lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
4.15 ,0.00 ,0.00 ,0.00 ,0.00% ,"57,440 ","6,787 ",0.00% ,547.35,543.0,09:30:01,0.24 ,0.00 ,0.00 ,0.00 ,0.00% ,"85,748 ","16,415 ",3.13% 
4.27 ,0.00 ,0.00 ,0.12 ,2.88% ,7 ,"6,787 ",0.00% ,547.34,543.0,09:31:01,0.11 ,0.12 ,0.12 ,-0.13 ,-52.00% ,636 ,"16,415 ",12.06% 
4.44 ,4.40 ,4.50 ,0.29 ,6.99% ,24 ,"6,787 ",0.00% ,547.49,543.0,09:32:01,0.12 ,0.11 ,0.12 ,-0.12 ,-50.00% ,"1,098 ","16,415 ",11.72% 
4.44 ,4.40 ,4.50 ,0.29 ,6.99% ,24 ,"6,787 ",0.00% ,547.55,543.0,09:33:02,0.11 ,0.11 ,0.12 ,-0.13 ,-54.17% ,"1,544 ","16,415 ",11.77% 
4.70 ,4.45 ,4.56 ,0.55 ,14.18% ,47 ,"6,787 ",0.00% ,547.8,543.0,09:34:01,0.11 ,0.11 ,0.12 ,-0.13 ,-56.52% ,"1,752 ","16,415 ",11.67% 
4.82 ,4.79 ,4.90 ,0.67 ,16.50% ,80 ,"6,787 ",15.26% ,547.98,543.0,09:35:01,0.10 ,0.10 ,0.11 ,-0.14 ,-58.33% ,"2,108 ","16,415 ",11.18% 
5.11 ,4.96 ,5.07 ,0.96 ,23.70% ,123 ,"6,787 ",13.70% ,548.02,543.0,09:36:02,0.11 ,0.10 ,0.11 ,-0.13 ,-54.17% ,"2,279 ","16,415 ",11.77% 
5.10 ,5.03 ,5.14 ,0.95 ,22.67% ,135 ,"6,787 ",17.14% ,548.02,543.0,09:37:01,0.10 ,0.10 ,0.11 ,-0.14 ,-58.33% ,"2,446 ","16,415 ",11.43% 
5.10 ,5.03 ,5.14 ,0.95 ,22.67% ,135 ,"6,787 ",18.41% ,547.92,543.0,09:38:01,0.10 ,0.10 ,0.11 ,-0.14 ,-56.00% ,"2,833 ","16,415 ",11.23% 
5.15 ,5.07 ,5.20 ,1.00 ,24.39% ,212 ,"6,787 ",18.19% ,547.84,543.0,09:39:02,0.11 ,0.10 ,0.11 ,-0.13 ,-54.17% ,"2,946 ","16,415 ",11.43% 
5.20 ,4.95 ,5.05 ,1.05 ,25.30% ,226 ,"6,787 ",13.82% ,547.93,543.0,09:40:03,0.11 ,0.10 ,0.11 ,-0.13 ,-54.17% ,"3,171 ","16,415 ",11.72% 
4.98 ,4.93 ,5.03 ,0.83 ,20.10% ,241 ,"6,787 ",13.11% ,548.1,543.0,09:41:01,0.11 ,0.10 ,0.11 ,-0.13 ,-54.17% ,"3,311 ","16,415 ",11.72% 
5.09 ,5.00 ,5.09 ,0.94 ,23.15% ,255 ,"6,787 ",10.74% ,548.16,543.0,09:42:01,0.11 ,0.10 ,0.11 ,-0.13 ,-56.52% ,"3,438 ","16,415 ",12.06% 
