lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
12.22 ,11.87 ,12.23 ,0.44 ,3.74% ,164 ,"1,737 ",0.00% ,533.57,535.0,11:31:02,0.01 ,0.00 ,0.01 ,-0.02 ,-66.67% ,414 ,"8,535 ",17.97% 
