TimeOfDay,Price,10minSD,10minAverage,Bollinger,Volume
09:30:02,544.34,0.0,544.34,0,"1,455,639 "
09:31:02,544.23,0.05500000000000682,544.2850000000001,0,"1,964,232 "
09:32:01,544.42,0.07788880963696396,544.33,0,"2,152,295 "
09:33:02,544.61,0.13874436925511077,544.4000000000001,0,"2,333,975 "
09:34:02,544.3,0.1303840481040547,544.3800000000001,0,"2,461,756 "
09:35:02,544.59,0.14244882121895278,544.4150000000001,0,"2,603,829 "
09:36:02,544.78,0.18359227230191133,544.4671428571429,0,"2,761,278 "
09:37:02,544.83,0.20950835305544044,544.5125,0,"2,967,211 "
09:38:02,544.66,0.20289266152024119,544.5288888888889,0,"3,143,367 "
09:39:02,544.35,0.19982242116439483,544.5110000000001,0,"3,268,936 "
09:40:02,544.27,0.20272931103745337,544.489090909091,0,"3,392,663 "
09:41:02,544.34,0.20272931103745334,544.4890909090908,0,"3,530,089 "
09:42:02,544.07,0.2252821921850484,544.4745454545454,0,"3,714,615 "
09:43:02,544.12,0.24731617265394637,544.4472727272728,0,"3,896,167 "
09:44:02,543.7,0.3204361696858962,544.3645454545455,-1,"5,362,847 "
09:45:02,543.75,0.3662429307133651,544.3145454545455,0,"5,483,210 "
09:46:02,543.51,0.4200491903504224,544.2163636363637,0,"5,782,033 "
09:47:02,543.74,0.3990629520131151,544.1218181818182,0,"5,963,969 "
09:48:02,543.79,0.3387165859827846,544.0272727272727,0,"6,095,692 "
09:49:02,543.81,0.2768655728951332,543.9499999999999,0,"6,212,448 "
09:50:02,543.93,0.24634854029563136,543.9118181818183,0,"6,325,462 "
09:51:02,543.74,0.22223135885717887,543.8636363636363,0,"6,498,054 "
09:52:02,543.35,0.21128493158303702,543.7736363636363,-1,"6,740,194 "
09:53:02,543.24,0.23843497996186774,543.6981818181818,0,"6,931,192 "
09:54:03,543.61,0.1980733648202947,543.6518181818182,0,"7,063,492 "
09:55:02,543.31,0.21996994535504186,543.6163636363635,0,"7,198,866 "
09:56:02,543.55,0.21640946802585964,543.5981818181818,0,"7,344,784 "
09:57:02,543.38,0.2243079347387702,543.5863636363637,0,"7,456,809 "
09:58:02,543.59,0.21905129781486135,543.5727272727273,0,"7,528,916 "
09:59:02,543.78,0.21816666614052505,543.5718181818182,0,"7,652,688 "
10:00:02,543.84,0.22129222294035447,543.5745454545455,0,"7,760,875 "
10:01:02,544.34,0.29893198319771536,543.6118181818182,1,"7,882,922 "
10:02:02,544.06,0.3244703248920301,543.6409090909092,0,"8,030,066 "
10:03:02,544.19,0.34520325788759226,543.7172727272726,0,"8,142,728 "
10:04:02,543.95,0.31498392980129875,543.7818181818183,0,"8,218,963 "
10:05:02,543.96,0.3136956465711613,543.8136363636363,0,"8,328,140 "
10:06:02,543.99,0.2726757527095314,543.8754545454545,0,"8,475,066 "
10:07:02,544.17,0.2635015329200964,543.9318181818182,0,"8,576,443 "
10:08:02,544.21,0.2075874803148575,544.0072727272727,0,"8,676,887 "
10:09:02,544.11,0.1612092731578053,544.0545454545454,0,"8,721,304 "
10:10:02,544.09,0.13585359158707233,544.0827272727273,0,"8,797,224 "
10:11:02,544.12,0.11215396736939129,544.1081818181818,0,"8,843,118 "
10:12:02,544.14,0.08633970960424127,544.09,0,"8,932,643 "
10:13:02,544.41,0.12517755984041057,544.1218181818182,1,"8,997,283 "
10:14:02,544.42,0.15130288160991598,544.1427272727274,0,"9,076,458 "
10:15:02,544.64,0.19509268829145554,544.2054545454546,1,"9,125,794 "
10:16:02,544.63,0.21274281217523397,544.2663636363636,0,"9,239,515 "
10:17:02,544.7,0.22637276359839145,544.330909090909,0,"9,321,789 "
10:18:02,544.54,0.22745083929833673,544.3645454545454,0,"9,391,125 "
10:19:02,544.52,0.22575493185353965,544.3927272727273,0,"9,459,338 "
10:20:02,544.54,0.21010033022422667,544.4318181818181,0,"9,512,418 "
10:21:02,544.71,0.1933352332005154,544.4881818181819,0,"9,564,434 "
10:22:02,544.53,0.1543528211223697,544.5254545454545,0,"9,608,225 "
10:23:02,544.37,0.10989852569719537,544.5463636363637,0,"9,661,406 "
10:24:02,544.35,0.11774043450470865,544.5409090909092,0,"9,732,268 "
10:25:03,533.57,3.159353684296718,543.5545454545455,-1,"11,920,931 "
10:26:02,544.39,3.152355016294998,543.5318181818182,0,"9,922,613 "
10:27:02,544.37,3.1449983904658785,543.5081818181817,0,"9,962,380 "
10:28:02,544.31,3.133540231138764,543.4727272727273,0,"10,014,851 "
10:29:02,544.39,3.129189423202259,543.459090909091,0,"10,061,478 "
10:30:02,544.29,3.122792509573944,543.4381818181818,0,"10,102,957 "
10:31:02,543.92,3.1079569968412963,543.3818181818182,0,"10,241,489 "
10:32:02,544.2,3.091558487930871,543.3354545454545,0,"10,336,172 "
10:33:02,544.06,3.0779718555895768,543.2927272727272,0,"10,389,214 "
10:34:02,544.01,3.0682420196113895,543.26,0,"10,446,845 "
10:35:02,543.9,3.056413389893003,543.2190909090909,0,"10,502,508 "
10:36:02,544.25,0.17755920907481793,544.19,0,"10,593,499 "
10:37:02,544.18,0.16593835358374692,544.170909090909,0,"10,630,125 "
10:39:02,543.96,0.16305452112561364,544.1336363636364,0,"10,694,059 "
10:40:03,543.97,0.15886477434889376,544.1027272727274,0,"10,742,987 "
10:41:02,543.96,0.1343856544882303,544.0636363636364,0,"10,784,203 "
10:42:02,544.09,0.11460316006777874,544.0454545454546,0,"10,864,854 "
10:43:03,544.06,0.10751897775979646,544.0581818181819,0,"10,919,146 "
10:44:02,543.97,0.1000082641213188,544.0372727272728,0,"10,980,610 "
10:45:02,544.0,0.10025587099725987,544.0318181818183,0,"11,016,453 "
10:46:02,544.26,0.11926773825484817,544.0545454545455,0,"11,074,445 "
10:47:02,544.39,0.14247516820033762,544.099090909091,1,"11,179,243 "
10:48:02,544.38,0.15894278818918012,544.1109090909091,0,"11,235,145 "
10:49:02,544.51,0.19598026549324987,544.1409090909092,0,"11,283,887 "
10:50:02,544.7,0.2435651184840482,544.2081818181819,1,"11,334,079 "
