lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
0.15 ,0.00 ,0.00 ,0.00 ,0.00% ,"23,146 ","9,464 ",1.56% ,549.25,552.0,09:30:01,3.58 ,0.00 ,0.00 ,0.00 ,0.00% ,"1,501 ",792 ,0.00% 
0.15 ,0.15 ,0.16 ,0.00 ,0.00% ,872 ,"9,464 ",6.91% ,549.17,552.0,09:31:01,2.76 ,0.00 ,0.00 ,-0.82 ,-23.03% ,15 ,792 ,0.00% 
0.15 ,0.14 ,0.15 ,0.00 ,0.00% ,"1,650 ","9,464 ",6.81% ,548.92,552.0,09:32:01,3.28 ,3.07 ,3.16 ,-0.30 ,-8.67% ,135 ,792 ,17.10% 
0.15 ,0.13 ,0.14 ,0.00 ,0.00% ,"2,315 ","9,464 ",6.74% ,549.0,552.0,09:33:01,3.28 ,3.07 ,3.16 ,-0.30 ,-8.67% ,135 ,792 ,16.85% 
0.16 ,0.14 ,0.15 ,0.01 ,7.14% ,"3,053 ","9,464 ",6.54% ,548.98,552.0,09:34:01,3.28 ,3.07 ,3.16 ,-0.30 ,-8.67% ,135 ,792 ,17.84% 
0.15 ,0.15 ,0.16 ,0.00 ,0.00% ,"3,583 ","9,464 ",6.81% ,549.06,552.0,09:35:01,3.09 ,3.10 ,3.20 ,-0.49 ,-13.46% ,212 ,792 ,17.85% 
0.16 ,0.16 ,0.17 ,0.01 ,6.67% ,"4,224 ","9,464 ",7.01% ,549.12,552.0,09:36:01,3.12 ,3.07 ,3.15 ,-0.46 ,-12.96% ,217 ,792 ,17.26% 
0.16 ,0.17 ,0.18 ,0.01 ,6.67% ,"4,919 ","9,464 ",7.57% ,549.03,552.0,09:37:01,2.96 ,2.98 ,3.06 ,-0.62 ,-17.32% ,277 ,792 ,15.24% 
0.16 ,0.16 ,0.17 ,0.01 ,6.67% ,"5,883 ","9,464 ",7.03% ,549.21,552.0,09:38:01,3.02 ,3.07 ,3.15 ,-0.56 ,-15.64% ,302 ,792 ,17.20% 
0.18 ,0.16 ,0.17 ,0.03 ,20.00% ,"6,487 ","9,464 ",6.93% ,549.28,552.0,09:39:01,3.02 ,3.07 ,3.15 ,-0.56 ,-15.64% ,302 ,792 ,17.41% 
0.17 ,0.16 ,0.17 ,0.02 ,13.33% ,"6,746 ","9,464 ",7.33% ,549.44,552.0,09:40:01,2.92 ,2.93 ,3.00 ,-0.66 ,-18.13% ,306 ,792 ,14.91% 
