TimeOfDay,Price,10minSD,10minAverage,Bollinger,Volume
14:13:03,547.45,0.13963944125395666,547.7390909090909,-1,"30,663,025 "
14:14:03,547.38,0.1665299714914877,547.7236363636364,-1,"30,804,748 "
14:15:03,547.56,0.1695984562536921,547.7199999999998,0,"30,916,626 "
14:16:03,547.76,0.16991003939615335,547.7218181818182,0,"31,277,431 "
14:17:03,547.83,0.1643368843876765,547.7154545454546,0,"31,368,800 "
14:18:03,547.89,0.17142571819742938,547.7263636363637,0,"31,473,969 "
14:19:03,547.83,0.16703045696435304,547.720909090909,0,"31,612,451 "
14:20:03,547.74,0.16141420462445938,547.7100000000002,0,"31,710,929 "
14:21:04,547.49,0.1716954828846025,547.6845454545455,0,"31,972,928 "
14:22:03,547.72,0.1651595772288555,547.6736363636363,0,"32,066,990 "
14:23:03,547.86,0.17226253267989167,547.6827272727272,0,"32,166,900 "
14:24:03,547.87,0.16272981206755055,547.7209090909091,0,"32,265,736 "
14:25:03,547.91,0.12978685641918825,547.769090909091,0,"32,382,685 "
14:26:03,547.89,0.11532204279199032,547.7990909090909,0,"32,466,237 "
14:27:03,547.74,0.11607919781462898,547.7972727272727,0,"32,576,106 "
14:28:03,547.92,0.12115832139383799,547.8054545454545,0,"32,674,374 "
14:29:03,548.07,0.14185896849388296,547.8218181818181,0,"32,763,738 "
14:30:03,548.09,0.1615472706707171,547.8454545454545,0,"32,865,109 "
14:31:03,548.01,0.1641507068076624,547.87,0,"32,953,101 "
14:32:03,548.04,0.1180908740989523,547.92,0,"33,054,382 "
14:33:03,548.16,0.1180908740989523,547.9599999999999,0,"33,153,375 "
14:34:03,547.97,0.11377809343390746,547.97,0,"33,240,742 "
14:35:03,547.76,0.1262753124939919,547.9600000000002,0,"33,353,655 "
14:36:03,547.57,0.16908602143472762,547.9290909090909,-1,"33,443,764 "
14:37:03,547.39,0.22979329554555,547.8836363636364,-1,"33,588,362 "
14:38:03,547.49,0.2539668749142637,547.860909090909,0,"33,696,985 "
14:39:03,547.34,0.29337590474952085,547.8081818181819,0,"33,826,098 "
14:40:03,547.45,0.2971934840169633,547.7518181818182,0,"33,927,559 "
14:41:03,547.7,0.2773338233731462,547.7163636363637,0,"34,069,018 "
14:42:03,547.42,0.2723664279502417,547.6627272727274,0,"34,200,790 "
14:43:03,547.39,0.25399616057486996,547.6036363636364,0,"34,299,105 "
14:44:03,547.3,0.19657816564058378,547.5254545454546,0,"34,385,368 "
14:45:03,547.38,0.14044204122039966,547.4718181818182,0,"34,472,639 "
14:46:03,547.54,0.11043864457190625,547.4518181818181,0,"34,820,155 "
14:47:03,547.5,0.10534477044998355,547.4454545454546,0,"34,959,069 "
14:48:03,547.54,0.10697956860623249,547.459090909091,0,"35,036,319 "
14:49:03,547.53,0.10863541270029624,547.4627272727273,0,"35,136,800 "
14:50:03,547.55,0.103732013277072,547.4818181818181,0,"35,239,065 "
14:51:03,547.29,0.11748043621201412,547.4672727272728,0,"35,320,235 "
14:52:03,547.45,0.09158837127095444,547.4445454545455,0,"35,419,563 "
14:53:03,547.36,0.09462409317010104,547.4390909090909,0,"35,433,643 "
14:54:03,547.43,0.09342871945945913,547.4427272727272,0,"35,449,069 "
14:55:03,547.42,0.08249217343290803,547.4536363636363,0,"35,457,375 "
14:56:03,547.36,0.0842958191369276,547.4518181818181,0,"35,616,393 "
14:57:03,547.55,0.08528997693332865,547.4527272727273,0,"36,163,635 "
14:58:03,547.59,0.09336677873794491,547.460909090909,0,"36,251,388 "
14:59:04,547.49,0.09058122696059016,547.4563636363636,0,"36,608,141 "
15:00:03,547.11,0.13099744493123242,547.4181818181818,-1,"36,722,513 "
15:01:03,547.07,0.15715444842941564,547.3745454545453,0,"36,816,432 "
15:02:03,547.07,0.17910705972397914,547.3545454545455,0,"36,913,457 "
15:03:03,546.48,0.3049671436034989,547.2663636363636,-1,"37,041,833 "
15:04:03,546.49,0.3751627745899198,547.1872727272728,0,"37,221,152 "
15:05:03,546.48,0.4164231795455223,547.1009090909091,0,"37,434,247 "
15:06:03,546.45,0.44146637695691376,547.0127272727273,0,"37,575,850 "
15:07:03,546.55,0.44494033400720606,546.939090909091,0,"37,678,824 "
15:08:03,546.62,0.4076175488318778,546.8545454545455,0,"37,810,500 "
15:09:03,546.71,0.3353793953763093,546.7745454545454,0,"37,927,148 "
15:10:03,546.69,0.24760005073499455,546.7018181818181,0,"38,017,386 "
15:11:03,546.6,0.2120190230043243,546.6554545454545,0,"38,124,232 "
15:12:03,546.61,0.16663911618022306,546.6136363636363,0,"38,213,969 "
15:13:03,546.67,0.08832696582902577,546.5772727272725,0,"38,319,863 "
15:14:03,546.7,0.08894236224462185,546.5972727272726,0,"38,380,043 "
15:15:03,546.86,0.10958222694766867,546.6309090909091,1,"38,476,420 "
15:16:03,546.85,0.11476170064043617,546.6645454545455,0,"38,778,197 "
15:17:04,546.63,0.0939491686019305,546.6809090909092,0,"38,821,321 "
15:18:03,546.53,0.0966205836770022,546.679090909091,0,"39,393,403 "
15:19:04,546.55,0.10243320742549379,546.6727272727272,0,"39,455,741 "
15:20:03,546.57,0.10565811073286607,546.66,0,"39,509,335 "
15:21:03,546.64,0.10534477044998025,546.6554545454545,0,"39,576,093 "
15:22:03,546.36,0.13519499232743362,546.6336363636364,-1,"39,644,112 "
15:23:04,546.22,0.18034402386036708,546.5981818181818,-1,"39,820,889 "
15:24:03,546.02,0.24280386942606058,546.539090909091,-1,"39,969,028 "
15:25:03,546.07,0.2707839857564455,546.4818181818181,0,"40,123,069 "
15:26:04,546.24,0.24992230197561566,546.4254545454546,0,"40,190,347 "
15:27:03,546.46,0.21196054521365323,546.39,0,"40,548,592 "
15:28:03,546.8,0.23395273945289416,546.4054545454545,0,"40,684,213 "
15:29:03,546.92,0.27592668807143755,546.4409090909091,0,"41,034,059 "
15:30:04,547.08,0.3314555926777369,546.4890909090909,0,"41,165,235 "
15:31:03,546.9,0.3517347798724099,546.5190909090909,0,"41,268,038 "
15:32:03,546.92,0.36925880641589526,546.5445454545454,0,"41,333,734 "
15:33:03,546.94,0.38038475519329645,546.5972727272728,0,"41,437,291 "
15:34:03,547.13,0.3882126877229608,546.6800000000001,0,"41,795,599 "
15:35:03,547.47,0.38790388176402374,546.8118181818182,0,"41,926,356 "
15:36:03,547.25,0.32617492644994794,546.9190909090909,0,"42,068,458 "
15:37:03,546.85,0.2486459197099988,546.9745454545455,0,"42,202,358 "
15:38:04,546.88,0.1926414903432225,547.0127272727273,0,"42,336,481 "
