lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
8.62 ,0.00 ,0.00 ,0.00 ,0.00% ,352 ,"3,946 ",0.00% ,549.25,540.0,09:30:01,0.04 ,0.00 ,0.00 ,0.00 ,0.00% ,"18,529 ","17,002 ",6.25% 
9.85 ,0.00 ,0.00 ,1.23 ,16.64% ,1 ,"3,946 ",0.00% ,549.17,540.0,09:31:01,0.02 ,0.00 ,0.00 ,-0.02 ,-50.00% ,14 ,"17,002 ",6.25% 
9.85 ,0.00 ,0.00 ,1.23 ,16.64% ,1 ,"3,946 ",0.00% ,548.92,540.0,09:32:01,0.02 ,0.01 ,0.02 ,-0.02 ,-50.00% ,691 ,"17,002 ",15.63% 
9.85 ,0.00 ,0.00 ,1.23 ,16.64% ,1 ,"3,946 ",0.00% ,549.0,540.0,09:33:01,0.03 ,0.02 ,0.02 ,-0.01 ,-33.33% ,821 ,"17,002 ",15.63% 
9.85 ,8.85 ,9.22 ,1.23 ,14.27% ,1 ,"3,946 ",0.00% ,548.98,540.0,09:34:01,0.03 ,0.02 ,0.03 ,-0.01 ,-33.33% ,"1,118 ","17,002 ",16.80% 
9.85 ,8.85 ,9.22 ,1.23 ,14.27% ,1 ,"3,946 ",0.00% ,549.06,540.0,09:35:01,0.02 ,0.02 ,0.03 ,-0.02 ,-50.00% ,"1,226 ","17,002 ",16.60% 
9.85 ,8.85 ,9.22 ,1.23 ,14.27% ,1 ,"3,946 ",0.00% ,549.12,540.0,09:36:01,0.03 ,0.02 ,0.03 ,-0.01 ,-33.33% ,"1,455 ","17,002 ",16.60% 
9.85 ,8.85 ,9.22 ,1.23 ,14.27% ,1 ,"3,946 ",0.00% ,549.03,540.0,09:37:01,0.03 ,0.02 ,0.03 ,-0.01 ,-33.33% ,"1,455 ","17,002 ",16.41% 
9.17 ,8.97 ,9.34 ,0.55 ,6.38% ,24 ,"3,946 ",0.00% ,549.21,540.0,09:38:01,0.02 ,0.02 ,0.03 ,-0.02 ,-50.00% ,"1,515 ","17,002 ",16.60% 
9.17 ,8.97 ,9.34 ,0.55 ,6.38% ,24 ,"3,946 ",0.00% ,549.28,540.0,09:39:01,0.02 ,0.02 ,0.03 ,-0.02 ,-50.00% ,"1,621 ","17,002 ",16.60% 
9.24 ,9.15 ,9.40 ,0.62 ,7.23% ,37 ,"3,946 ",0.00% ,549.44,540.0,09:40:01,0.03 ,0.02 ,0.03 ,-0.01 ,-33.33% ,"1,780 ","17,002 ",16.41% 
