lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
1.50 ,0.00 ,0.00 ,0.00 ,0.00% ,"116,796 ","15,681 ",0.00% ,549.25,548.0,09:30:01,0.90 ,0.00 ,0.00 ,0.00 ,0.00% ,"75,594 ","14,550 ",1.56% 
1.77 ,0.00 ,0.00 ,0.27 ,18.00% ,198 ,"15,681 ",0.00% ,549.17,548.0,09:31:01,0.59 ,0.57 ,0.58 ,-0.31 ,-34.44% ,"2,853 ","14,550 ",11.70% 
1.59 ,1.62 ,1.64 ,0.09 ,5.96% ,502 ,"15,681 ",0.00% ,548.92,548.0,09:32:01,0.71 ,0.65 ,0.66 ,-0.19 ,-21.11% ,"6,610 ","14,550 ",12.45% 
1.65 ,1.57 ,1.59 ,0.15 ,10.00% ,821 ,"15,681 ",0.00% ,549.0,548.0,09:33:01,0.68 ,0.73 ,0.74 ,-0.22 ,-24.44% ,"9,050 ","14,550 ",13.14% 
1.68 ,1.69 ,1.70 ,0.18 ,12.00% ,"1,093 ","15,681 ",0.00% ,548.98,548.0,09:34:01,0.69 ,0.70 ,0.71 ,-0.21 ,-23.33% ,"10,392 ","14,550 ",13.32% 
1.67 ,1.65 ,1.67 ,0.17 ,11.26% ,"1,557 ","15,681 ",0.00% ,549.06,548.0,09:35:01,0.69 ,0.69 ,0.70 ,-0.21 ,-23.33% ,"10,978 ","14,550 ",13.04% 
1.74 ,1.72 ,1.73 ,0.24 ,16.11% ,"1,657 ","15,681 ",0.00% ,549.12,548.0,09:36:01,0.63 ,0.65 ,0.66 ,-0.27 ,-30.00% ,"12,072 ","14,550 ",12.57% 
1.80 ,1.78 ,1.79 ,0.30 ,20.00% ,"1,979 ","15,681 ",0.00% ,549.03,548.0,09:37:01,0.62 ,0.66 ,0.67 ,-0.28 ,-31.11% ,"13,559 ","14,550 ",12.13% 
1.69 ,1.73 ,1.75 ,0.19 ,12.75% ,"2,052 ","15,681 ",0.00% ,549.21,548.0,09:38:01,0.66 ,0.64 ,0.65 ,-0.24 ,-26.67% ,"14,695 ","14,550 ",12.45% 
1.83 ,1.77 ,1.78 ,0.33 ,22.00% ,"2,146 ","15,681 ",0.00% ,549.28,548.0,09:39:01,0.59 ,0.59 ,0.60 ,-0.31 ,-34.44% ,"16,100 ","14,550 ",12.04% 
1.81 ,1.75 ,1.76 ,0.31 ,20.67% ,"3,050 ","15,681 ",0.00% ,549.44,548.0,09:40:01,0.58 ,0.58 ,0.59 ,-0.32 ,-35.56% ,"16,776 ","14,550 ",11.45% 
