lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
9.49 ,0.00 ,0.00 ,0.00 ,0.00% ,242 ,"1,978 ",0.00% ,549.25,539.0,09:30:01,0.04 ,0.00 ,0.00 ,0.00 ,0.00% ,"7,581 ","7,220 ",6.25% 
10.45 ,0.00 ,0.00 ,0.96 ,11.25% ,2 ,"1,978 ",0.00% ,549.17,539.0,09:31:01,0.01 ,0.00 ,0.00 ,-0.03 ,-75.00% ,6 ,"7,220 ",6.25% 
10.45 ,0.00 ,0.00 ,0.96 ,11.25% ,2 ,"1,978 ",0.00% ,548.92,539.0,09:32:01,0.01 ,0.01 ,0.02 ,-0.03 ,-75.00% ,291 ,"7,220 ",16.99% 
9.89 ,9.87 ,10.23 ,0.40 ,4.21% ,7 ,"1,978 ",0.00% ,549.0,539.0,09:33:01,0.01 ,0.01 ,0.02 ,-0.03 ,-75.00% ,291 ,"7,220 ",16.99% 
9.89 ,9.87 ,10.23 ,0.40 ,4.21% ,7 ,"1,978 ",0.00% ,548.98,539.0,09:34:01,0.02 ,0.01 ,0.02 ,-0.02 ,-66.67% ,310 ,"7,220 ",17.19% 
9.89 ,9.89 ,10.26 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.06,539.0,09:35:01,0.02 ,0.01 ,0.02 ,-0.02 ,-50.00% ,569 ,"7,220 ",17.19% 
9.89 ,9.89 ,10.26 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.12,539.0,09:36:01,0.02 ,0.01 ,0.02 ,-0.02 ,-50.00% ,569 ,"7,220 ",16.99% 
9.89 ,9.89 ,10.26 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.03,539.0,09:37:01,0.02 ,0.01 ,0.02 ,-0.02 ,-50.00% ,636 ,"7,220 ",16.80% 
9.89 ,9.97 ,10.33 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.21,539.0,09:38:01,0.02 ,0.01 ,0.02 ,-0.02 ,-50.00% ,636 ,"7,220 ",16.99% 
9.89 ,9.97 ,10.33 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.28,539.0,09:39:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,651 ,"7,220 ",17.19% 
9.89 ,10.12 ,10.50 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.44,539.0,09:40:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,651 ,"7,220 ",16.80% 
9.89 ,10.12 ,10.50 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.42,539.0,09:41:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,651 ,"7,220 ",16.80% 
9.89 ,10.12 ,10.50 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.62,539.0,09:42:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,767 ,"7,220 ",16.60% 
9.89 ,10.26 ,10.61 ,0.40 ,4.21% ,9 ,"1,978 ",0.00% ,549.8,539.0,09:43:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,767 ,"7,220 ",16.60% 
9.89 ,10.26 ,10.61 ,0.40 ,4.21% ,9 ,"1,978 ",19.14% ,549.96,539.0,09:44:01,0.02 ,0.01 ,0.02 ,-0.02 ,-66.67% ,"1,057 ","7,220 ",16.41% 
9.89 ,10.26 ,10.61 ,0.40 ,4.21% ,9 ,"1,978 ",6.25% ,549.98,539.0,09:45:01,0.02 ,0.01 ,0.02 ,-0.02 ,-66.67% ,"1,057 ","7,220 ",16.60% 
10.95 ,10.67 ,11.03 ,1.46 ,16.17% ,16 ,"1,978 ",27.74% ,549.95,539.0,09:46:02,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,"1,066 ","7,220 ",16.80% 
10.95 ,10.88 ,11.21 ,1.46 ,15.38% ,16 ,"1,978 ",29.88% ,549.99,539.0,09:49:01,0.01 ,0.01 ,0.02 ,-0.03 ,-60.00% ,"1,095 ","7,220 ",16.80% 
