lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
3.01 ,0.00 ,0.00 ,0.00 ,0.00% ,"39,010 ","12,148 ",0.00% ,540.82,540.0,09:30:02,0.32 ,0.00 ,0.00 ,0.00 ,0.00% ,"143,814 ","32,850 ",1.56% 
1.60 ,1.65 ,1.67 ,-1.41 ,-46.53% ,681 ,"12,148 ",6.42% ,540.99,540.0,09:31:02,0.83 ,0.79 ,0.80 ,0.51 ,159.38% ,"4,259 ","32,850 ",12.48% 
1.64 ,1.65 ,1.67 ,-1.37 ,-45.82% ,"1,274 ","12,148 ",5.47% ,540.76,540.0,09:32:03,0.77 ,0.83 ,0.84 ,0.45 ,140.62% ,"8,490 ","32,850 ",13.15% 
1.63 ,1.65 ,1.66 ,-1.38 ,-45.85% ,"2,068 ","12,148 ",6.10% ,541.05,540.0,09:33:02,0.77 ,0.72 ,0.73 ,0.45 ,145.16% ,"11,636 ","32,850 ",11.85% 
1.75 ,1.65 ,1.66 ,-1.26 ,-41.86% ,"2,631 ","12,148 ",6.93% ,541.17,540.0,09:34:02,0.71 ,0.75 ,0.76 ,0.39 ,121.88% ,"14,022 ","32,850 ",11.85% 
1.80 ,1.75 ,1.78 ,-1.21 ,-40.33% ,"2,956 ","12,148 ",7.69% ,541.12,540.0,09:35:02,0.68 ,0.70 ,0.72 ,0.36 ,112.50% ,"15,663 ","32,850 ",11.70% 
1.77 ,1.74 ,1.77 ,-1.24 ,-41.06% ,"3,630 ","12,148 ",9.13% ,541.12,540.0,09:36:02,0.69 ,0.69 ,0.70 ,0.37 ,115.62% ,"17,429 ","32,850 ",10.84% 
1.81 ,1.80 ,1.81 ,-1.20 ,-39.74% ,"3,809 ","12,148 ",9.99% ,541.38,540.0,09:37:02,0.69 ,0.69 ,0.70 ,0.37 ,119.35% ,"18,525 ","32,850 ",10.60% 
1.83 ,1.82 ,1.84 ,-1.18 ,-38.94% ,"4,044 ","12,148 ",9.40% ,541.4,540.0,09:38:02,0.67 ,0.64 ,0.65 ,0.35 ,109.38% ,"19,517 ","32,850 ",10.55% 
2.00 ,1.99 ,2.00 ,-1.01 ,-33.55% ,"5,209 ","12,148 ",10.65% ,541.54,540.0,09:39:02,0.60 ,0.62 ,0.63 ,0.28 ,87.50% ,"22,725 ","32,850 ",10.51% 
2.06 ,2.04 ,2.05 ,-0.95 ,-31.56% ,"5,735 ","12,148 ",11.60% ,541.51,540.0,09:40:03,0.58 ,0.58 ,0.59 ,0.26 ,83.87% ,"24,910 ","32,850 ",9.89% 
2.05 ,2.08 ,2.10 ,-0.96 ,-31.89% ,"6,158 ","12,148 ",12.11% ,541.37,540.0,09:41:03,0.61 ,0.58 ,0.59 ,0.29 ,90.63% ,"26,893 ","32,850 ",9.86% 
2.04 ,2.10 ,2.14 ,-0.97 ,-32.23% ,"6,365 ","12,148 ",12.67% ,541.53,540.0,09:42:02,0.62 ,0.59 ,0.60 ,0.30 ,93.75% ,"28,364 ","32,850 ",9.86% 
2.14 ,2.09 ,2.11 ,-0.87 ,-29.00% ,"6,556 ","12,148 ",11.43% ,541.36,540.0,09:43:03,0.61 ,0.63 ,0.64 ,0.29 ,90.63% ,"30,649 ","32,850 ",10.74% 
2.02 ,2.08 ,2.09 ,-0.99 ,-33.00% ,"7,190 ","12,148 ",11.48% ,541.34,540.0,09:44:02,0.67 ,0.66 ,0.67 ,0.35 ,109.38% ,"31,566 ","32,850 ",10.94% 
1.98 ,1.93 ,1.94 ,-1.03 ,-34.56% ,"7,362 ","12,148 ",8.72% ,541.45,540.0,09:45:02,0.69 ,0.66 ,0.67 ,0.37 ,115.62% ,"33,735 ","32,850 ",11.49% 
2.08 ,1.97 ,1.99 ,-0.93 ,-30.69% ,"7,678 ","12,148 ",13.18% ,541.58,540.0,09:46:02,0.61 ,0.63 ,0.64 ,0.29 ,90.63% ,"35,146 ","32,850 ",9.16% 
2.06 ,2.02 ,2.03 ,-0.95 ,-31.67% ,"7,756 ","12,148 ",13.68% ,541.47,540.0,09:47:02,0.60 ,0.61 ,0.62 ,0.28 ,84.85% ,"35,785 ","32,850 ",8.89% 
2.07 ,2.16 ,2.18 ,-0.94 ,-30.82% ,"7,878 ","12,148 ",15.52% ,541.38,540.0,09:48:03,0.61 ,0.57 ,0.58 ,0.29 ,93.55% ,"36,463 ","32,850 ",8.20% 
1.98 ,2.01 ,2.03 ,-1.03 ,-33.99% ,"8,019 ","12,148 ",15.67% ,541.4,540.0,09:49:02,0.63 ,0.61 ,0.62 ,0.31 ,96.88% ,"37,590 ","32,850 ",7.50% 
2.03 ,2.03 ,2.04 ,-0.98 ,-32.56% ,"8,818 ","12,148 ",15.55% ,541.24,540.0,09:50:02,0.61 ,0.61 ,0.62 ,0.29 ,90.63% ,"38,420 ","32,850 ",7.67% 
1.90 ,1.96 ,1.97 ,-1.11 ,-36.16% ,"8,903 ","12,148 ",15.43% ,541.16,540.0,09:51:03,0.67 ,0.63 ,0.64 ,0.35 ,112.90% ,"39,196 ","32,850 ",7.47% 
1.83 ,1.90 ,1.92 ,-1.18 ,-39.07% ,"9,115 ","12,148 ",14.20% ,541.3,540.0,09:52:03,0.68 ,0.66 ,0.67 ,0.36 ,112.50% ,"40,537 ","32,850 ",8.33% 
1.92 ,1.83 ,1.85 ,-1.09 ,-36.21% ,"9,488 ","12,148 ",11.93% ,541.37,540.0,09:53:03,0.65 ,0.69 ,0.70 ,0.33 ,103.12% ,"41,778 ","32,850 ",9.71% 
1.99 ,1.99 ,2.01 ,-1.02 ,-34.00% ,"9,648 ","12,148 ",15.11% ,541.31,540.0,09:54:02,0.64 ,0.64 ,0.65 ,0.32 ,103.23% ,"42,485 ","32,850 ",8.07% 
1.96 ,1.94 ,1.96 ,-1.05 ,-35.00% ,"9,917 ","12,148 ",15.58% ,541.27,540.0,09:55:03,0.66 ,0.65 ,0.66 ,0.34 ,106.25% ,"43,063 ","32,850 ",7.45% 
2.00 ,1.93 ,1.95 ,-1.01 ,-33.55% ,"9,994 ","12,148 ",15.21% ,541.25,540.0,09:56:02,0.65 ,0.64 ,0.65 ,0.33 ,103.12% ,"43,558 ","32,850 ",7.59% 
1.90 ,1.90 ,1.91 ,-1.11 ,-37.12% ,"10,055 ","12,148 ",14.99% ,541.4,540.0,09:57:02,0.67 ,0.67 ,0.68 ,0.35 ,109.38% ,"44,180 ","32,850 ",7.74% 
1.98 ,1.88 ,1.90 ,-1.03 ,-34.33% ,"10,251 ","12,148 ",16.18% ,541.36,540.0,09:58:03,0.62 ,0.61 ,0.62 ,0.30 ,93.75% ,"44,779 ","32,850 ",6.14% 
2.03 ,1.98 ,2.00 ,-0.98 ,-32.56% ,"10,575 ","12,148 ",16.76% ,541.09,540.0,09:59:03,0.62 ,0.61 ,0.62 ,0.30 ,93.75% ,"45,558 ","32,850 ",6.40% 
1.98 ,2.00 ,2.01 ,-1.03 ,-34.22% ,"10,648 ","12,148 ",17.15% ,540.91,540.0,10:00:02,0.58 ,0.62 ,0.63 ,0.26 ,81.25% ,"46,095 ","32,850 ",6.23% 
1.66 ,1.56 ,1.94 ,-1.35 ,-44.26% ,"11,147 ","12,148 ",16.11% ,540.89,540.0,10:01:02,0.73 ,0.70 ,0.71 ,0.41 ,128.13% ,"50,020 ","32,850 ",7.31% 
1.62 ,1.62 ,1.64 ,-1.39 ,-46.03% ,"11,371 ","12,148 ",12.28% ,540.8,540.0,10:02:02,0.74 ,0.68 ,0.69 ,0.42 ,135.48% ,"53,401 ","32,850 ",8.07% 
1.51 ,1.58 ,1.60 ,-1.50 ,-50.00% ,"11,761 ","12,148 ",11.11% ,540.49,540.0,10:03:02,0.78 ,0.71 ,0.72 ,0.46 ,139.39% ,"57,180 ","32,850 ",8.94% 
1.36 ,1.42 ,1.43 ,-1.65 ,-54.64% ,"12,226 ","12,148 ",8.67% ,540.57,540.0,10:04:02,0.89 ,0.86 ,0.87 ,0.57 ,172.73% ,"64,334 ","32,850 ",10.89% 
